"id","origin","key","name","label","update_date"
"437","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed Rio","2022-10-12 23:04:14.674"
"510","organizationFields","d9c34de9a8687a960896506efe2a66bf5d040048","Concorrentes Citados","Kera","2023-02-15 03:30:02.296"
"514","personFields","2235fe595bab706368478f7ce8c91639feaa3a44","Psicoterapeuta","Marina Murari Silva","2023-02-15 03:30:02.528"
"471","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","hipertensão","2023-02-15 03:30:02.63"
"476","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","futebol","2023-02-15 03:30:02.649"
"494","dealFields","label","Etiqueta","Respondeu a segunda mensagem","2023-02-15 03:30:02.689"
"483","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Outbound: MeetAlfred > E-mail","2023-02-15 03:30:02.851"
"480","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","#janeirobranco","2023-02-15 03:30:02.863"
"484","dealFields","ef0dcc1465a12095b7eb5f47f6f9159b81f327c8","Argumento de Prospecção","E-mail 1","2023-02-15 03:30:02.947"
"487","dealFields","ef0dcc1465a12095b7eb5f47f6f9159b81f327c8","Argumento de Prospecção","E-mail 4","2023-02-15 03:30:02.954"
"492","dealFields","ef0dcc1465a12095b7eb5f47f6f9159b81f327c8","Argumento de Prospecção","LinkedIn 4","2023-02-15 03:30:02.959"
"664","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","sair com amigas","2023-04-28 03:30:00.732"
"678","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","feiras","2023-05-10 03:30:00.754"
"686","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","SoftwareHouse","2023-05-11 03:30:00.62"
"696","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Segurança de redes e computadores","2023-05-16 03:30:00.497"
"798","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Indicação: Parceiros","2023-06-02 03:30:01.132"
"829","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","esteatose hepática","2023-06-07 03:30:00.8"
"836","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","alergia a dipirona","2023-06-07 03:30:00.803"
"839","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","podcast - atualidades","2023-06-07 03:30:00.913"
"854","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","jogar futebol","2023-06-08 03:30:00.845"
"847","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","alopécia","2023-06-08 03:30:00.954"
"857","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","esofagite","2023-06-08 03:30:00.957"
"863","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","mutação no gene p53","2023-06-09 03:30:00.884"
"868","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","trombose no fígado","2023-06-10 03:30:00.803"
"883","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","sinusite","2023-06-10 03:30:00.806"
"897","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","sedentário","2023-06-10 03:30:00.809"
"870","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","taekondo","2023-06-10 03:30:00.92"
"882","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","shows","2023-06-10 03:30:00.923"
"891","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","novelas","2023-06-10 03:30:00.926"
"896","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","dormir","2023-06-10 03:30:00.929"
"1063","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","lesão permanente na coluna","2023-07-18 03:30:00.8"
"1077","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","ectopia no colo do útero","2023-07-28 03:30:00.826"
"1080","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","ler letra de música em inglês","2023-07-28 03:30:01.005"
"1085","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","retiros espirituais","2023-07-28 03:30:01.007"
"1130","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","palavras-cruzadas","2023-08-16 03:30:01.229"
"1137","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","IPSM - Instituto de Previdência dos Servidores Militares","2023-08-19 03:30:01.384"
"1142","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","hipertrigliceridemia","2023-08-25 03:30:01.827"
"1148","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","poledance","2023-08-26 03:30:01.113"
"1152","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","trabalhos manuais","2023-08-29 03:30:01.437"
"147","organizationFields","49f6bd7ecadf55b91a0a2654187f02ec528156ae","Operadora de Saúde","Amil","2022-10-11 23:30:22.411"
"226","organizationFields","49f6bd7ecadf55b91a0a2654187f02ec528156ae","Operadora de Saúde","Savisa","2022-10-11 23:30:23.26"
"239","personFields","6623320b335187abb98c49f72b99f3aacf5c963f","Canal de Preferência","whatsapp","2022-10-11 23:30:23.968"
"232","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Indicação: Programas Aceleração","2022-10-11 23:30:26.67"
"245","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","N/A","2022-10-11 23:30:27.521"
"401","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Tecnologia, Informação e Internet <> 11-200 <> Sudeste","2022-10-11 23:30:27.941"
"373","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","TI <> 11-200 <> ES","2022-10-11 23:30:28.811"
"281","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","TI <> 11-200 <> SC","2022-10-11 23:30:30.716"
"243","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Araraquara, SP <> Min 1, Max 10, RH ","2022-10-11 23:30:31.155"
"7","organizationFields","label","Etiqueta","Warm lead","2022-10-11 23:30:31.452"
"35","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Alimentação","2022-10-11 23:30:32.035"
"290","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Logística","2022-10-11 23:30:32.884"
"28","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Outro","2022-10-11 23:30:33.19"
"18","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Telecom","2022-10-11 23:30:34.162"
"287","organizationFields","5c9122bd791892ebb003ad979f8f8afd9198fe83","Data de Vencimento da Fatura","15","2022-10-11 23:30:34.927"
"184","organizationFields","7af1766d672df03bc3a0ee68d61defa22d08a665","Interesse em oferecer a Ana para","CLT","2022-10-11 23:30:36.255"
"188","organizationFields","7af1766d672df03bc3a0ee68d61defa22d08a665","Interesse em oferecer a Ana para","Sócios","2022-10-11 23:30:36.697"
"223","organizationFields","7af1766d672df03bc3a0ee68d61defa22d08a665","Interesse em oferecer a Ana para","Comunidade de Parceiros","2022-10-11 23:30:36.846"
"255","personFields","ab45227f5b5c390ebaebfb488b9727bfb453fb62","Dia de Pagamento da Mensalidade","2","2022-10-11 23:30:37.266"
"415","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Amil","2022-10-12 23:04:13.262"
"424","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed Belo Horizonte","2022-10-12 23:04:13.876"
"429","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed de Ribeirão Preto","2022-10-12 23:04:14.173"
"433","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed João Pessoa","2022-10-12 23:04:14.466"
"438","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed São Carlos","2022-10-12 23:04:14.762"
"479","organizationFields","d9c34de9a8687a960896506efe2a66bf5d040048","Concorrentes Citados","Teladoc","2023-02-15 03:30:02.325"
"499","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","obesidade","2023-02-15 03:30:02.636"
"474","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","meditação","2023-02-15 03:30:02.645"
"1083","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","receber pessoas","2023-07-28 03:30:01.006"
"463","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Pesquisa Maya | Sem fit cultural","2023-02-15 03:30:02.866"
"509","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Lista GPTW","2023-02-15 03:30:02.939"
"486","dealFields","ef0dcc1465a12095b7eb5f47f6f9159b81f327c8","Argumento de Prospecção","E-mail 3","2023-02-15 03:30:02.949"
"488","dealFields","ef0dcc1465a12095b7eb5f47f6f9159b81f327c8","Argumento de Prospecção","E-mail 5","2023-02-15 03:30:02.952"
"1076","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","(20/07/2023) Hotéis","2023-07-28 03:30:01.066"
"665","personFields","2235fe595bab706368478f7ce8c91639feaa3a44","Psicoterapeuta","Johnathan Silva Lacerda","2023-05-03 03:30:00.702"
"1","dealFields","visible_to","Visível para","proprietário do item","2023-05-09 03:30:01.033"
"682","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","compulsão por doces","2023-05-10 03:30:00.672"
"683","personFields","2235fe595bab706368478f7ce8c91639feaa3a44","Psicoterapeuta","Amanda Martins Gama","2023-05-10 03:30:00.699"
"679","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","escalada","2023-05-10 03:30:00.755"
"811","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","disfunção da atm","2023-06-03 03:30:00.683"
"810","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","artes marciais","2023-06-03 03:30:00.784"
"802","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Inbound: Linkedin","2023-06-03 03:30:01.012"
"835","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","alergia à nimesulida","2023-06-07 03:30:00.803"
"838","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","cerâmica","2023-06-07 03:30:00.913"
"845","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","video game","2023-06-07 03:30:00.917"
"858","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","stand up","2023-06-08 03:30:00.85"
"855","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","epigastralgia e refluxo","2023-06-08 03:30:00.956"
"864","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","alopécia androgênica","2023-06-10 03:30:00.801"
"875","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","hpv","2023-06-10 03:30:00.804"
"885","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","agenesia renal unilateral ","2023-06-10 03:30:00.807"
"866","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","tecnologia","2023-06-10 03:30:00.919"
"876","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","piano","2023-06-10 03:30:00.921"
"886","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","umbanda","2023-06-10 03:30:00.924"
"892","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","vegetariana","2023-06-10 03:30:00.927"
"666","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Evento: WebSummit","2023-06-19 03:30:00.975"
"1065","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","coreano","2023-07-20 03:30:01.08"
"1079","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Doctar","2023-07-28 03:30:00.695"
"1092","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","ir ao mercado","2023-08-02 03:30:00.801"
"1095","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","incontinência urinaria","2023-08-02 03:30:01.065"
"1088","dealFields","lost_reason","Motivo da perda","[Assinatura] Cancelou após proposição de troca de horário pela psicoterapeuta","2023-08-02 03:30:01.116"
"1101","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Agricultura","2023-08-04 03:30:00.793"
"1102","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","nodulo no figado","2023-08-04 03:30:01.537"
"1105","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","alergias: ervilha","2023-08-04 03:30:01.548"
"1129","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","língua coreana","2023-08-16 03:30:01.229"
"149","organizationFields","49f6bd7ecadf55b91a0a2654187f02ec528156ae","Operadora de Saúde","Bradesco Saúde","2022-10-11 23:30:22.666"
"152","organizationFields","49f6bd7ecadf55b91a0a2654187f02ec528156ae","Operadora de Saúde","Omint","2022-10-11 23:30:23.122"
"156","organizationFields","49f6bd7ecadf55b91a0a2654187f02ec528156ae","Operadora de Saúde","Unimed","2022-10-11 23:30:23.682"
"322","dealFields","label","Etiqueta","NPS na próxima interação","2022-10-11 23:30:25.39"
"234","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Inbound: Parceria B2B2C","2022-10-11 23:30:26.529"
"370","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Financeiro <> 11-200 <> PR","2022-10-11 23:30:29.394"
"361","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Software <> 11-200 <> SC","2022-10-11 23:30:29.686"
"242","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","São Carlos, SP <> Min 1, Max 10, RH","2022-10-11 23:30:31.01"
"8","organizationFields","label","Etiqueta","Cold lead","2022-10-11 23:30:31.595"
"236","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Papel e Celulose","2022-10-11 23:30:33.31"
"359","organizationFields","5c9122bd791892ebb003ad979f8f8afd9198fe83","Data de Vencimento da Fatura","1","2022-10-11 23:30:34.491"
"343","organizationFields","2f7c3c18d94c1eb69653d5009a4edf761bc2b367","campo1","3","2022-10-11 23:30:35.428"
"187","organizationFields","7af1766d672df03bc3a0ee68d61defa22d08a665","Interesse em oferecer a Ana para","Dependentes","2022-10-11 23:30:36.696"
"416","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Assim Saúde","2022-10-12 23:04:13.262"
"420","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Clinipam","2022-10-12 23:04:13.573"
"425","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed Campinas","2022-10-12 23:04:13.876"
"430","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed Fortaleza","2022-10-12 23:04:14.173"
"435","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed Nacional","2022-10-12 23:04:14.466"
"439","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed Vitória","2022-10-12 23:04:14.762"
"1","personFields","visible_to","Visível para","proprietário do item","2023-02-15 03:30:02.405"
"469","personFields","2235fe595bab706368478f7ce8c91639feaa3a44","Psicoterapeuta","Júlia Mathias","2023-02-15 03:30:02.527"
"470","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","diabetes","2023-02-15 03:30:02.627"
"472","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","hipotireoidismo","2023-02-15 03:30:02.634"
"502","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","basquete","2023-02-15 03:30:02.656"
"481","dealFields","label","Etiqueta","Respondeu primeira mensagem","2023-02-15 03:30:02.688"
"515","dealFields","label","Etiqueta","Parceria","2023-02-15 03:30:02.692"
"511","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Evento: CASE","2023-02-15 03:30:02.855"
"490","dealFields","ef0dcc1465a12095b7eb5f47f6f9159b81f327c8","Argumento de Prospecção","LinkedIn 2","2023-02-15 03:30:02.955"
"493","dealFields","ef0dcc1465a12095b7eb5f47f6f9159b81f327c8","Argumento de Prospecção","LinkedIn 5","2023-02-15 03:30:02.961"
"667","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","tumor de células gigantes no joelho","2023-05-09 03:30:00.691"
"670","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","novela mexicana","2023-05-09 03:30:00.748"
"674","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","vídeos youtube","2023-05-09 03:30:00.751"
"681","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","acunputura","2023-05-10 03:30:00.756"
"689","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Serviços Jurídicos","2023-05-12 03:30:00.512"
"699","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Serviços e consultoria de TI","2023-05-16 03:30:00.497"
"697","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","tecido acrobático","2023-05-16 03:30:00.774"
"685","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Esportes para espectadores","2023-05-18 03:30:00.469"
"900","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","religião católica","2023-06-11 03:30:01.002"
"915","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","alergia a tylex","2023-06-12 03:30:00.735"
"908","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","plantas","2023-06-12 03:30:00.991"
"914","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","idioma mandarim","2023-06-12 03:30:00.994"
"932","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Unimed Uberlândia","2023-06-13 03:30:00.703"
"927","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","playstation 5","2023-06-13 03:30:00.91"
"934","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","ir ao salão de beleza","2023-06-13 03:30:00.913"
"935","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","psoriase","2023-06-14 03:30:00.955"
"949","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","montain bike","2023-06-15 03:30:00.921"
"953","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","corrida e caminhada","2023-06-15 03:30:00.924"
"956","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","serie corea","2023-06-16 03:30:01.073"
"962","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","andar no mato","2023-06-16 03:30:01.076"
"970","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","torcedor do são paulo","2023-06-17 03:30:00.823"
"966","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","hernia de disco","2023-06-17 03:30:00.993"
"964","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Retorno de contato","2023-06-17 03:30:01.108"
"1066","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","filmmaker","2023-07-21 03:30:01.089"
"1069","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","alcoolismo","2023-07-25 03:30:01.084"
"1070","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Evento: Fuckup Nights","2023-07-25 03:30:01.161"
"1098","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Empresa Júnior","2023-08-03 03:30:00.534"
"1103","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","hipermetropia","2023-08-04 03:30:01.548"
"1114","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","alergia à corantes","2023-08-10 03:30:01.316"
"1116","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Mineração","2023-08-11 03:30:00.549"
"1120","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","futsal","2023-08-13 03:30:01.282"
"1126","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","caminhar na praia","2023-08-15 03:30:01.319"
"1143","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","brincar com os filhos","2023-08-25 03:30:01.697"
"1145","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","crise de identidade","2023-08-25 03:30:01.827"
"302","organizationFields","49f6bd7ecadf55b91a0a2654187f02ec528156ae","Operadora de Saúde","Happymed","2022-10-11 23:30:22.694"
"151","organizationFields","49f6bd7ecadf55b91a0a2654187f02ec528156ae","Operadora de Saúde","NotreDame Intermédica - GNDI","2022-10-11 23:30:23.11"
"155","organizationFields","49f6bd7ecadf55b91a0a2654187f02ec528156ae","Operadora de Saúde","SulAmérica","2022-10-11 23:30:23.546"
"238","personFields","6623320b335187abb98c49f72b99f3aacf5c963f","Canal de Preferência","ligação","2022-10-11 23:30:23.688"
"102","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Tags","fumante","2022-10-11 23:30:24.398"
"284","dealFields","label","Etiqueta","Plano Recebido antes da Jornada","2022-10-11 23:30:24.989"
"323","dealFields","label","Etiqueta","Plano em Criação","2022-10-11 23:30:25.431"
"334","dealFields","label","Etiqueta","Não  recebeu o plano","2022-10-11 23:30:25.875"
"66","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Inbound: LP Covid","2022-10-11 23:30:26.316"
"9","dealFields","f6d33fbaf83fcf20db4681b13c96a4a6fa645c11","Origem do Lead","Outbound: Linkedin","2022-10-11 23:30:27.094"
"240","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","TI <> 11-200 <> São Paulo, SP <> Min 1, Max 10, RH","2022-10-11 23:30:28.229"
"379","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Varejo <> 11-200 <> SP","2022-10-11 23:30:28.648"
"374","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","TI <> 11-200 <> Nordeste","2022-10-11 23:30:28.961"
"366","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Financeiro <> 11-200 <> SC","2022-10-11 23:30:29.49"
"244","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Inside VC Distrito <> Seed, Pré-Seed, Anjo <> 2018 a 2021","2022-10-11 23:30:31.188"
"12","organizationFields","label","Etiqueta","Sem Plano","2022-10-11 23:30:31.616"
"365","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Energia","2022-10-11 23:30:32.456"
"237","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Imobiliário","2022-10-11 23:30:32.758"
"30","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Meio Ambiente","2022-10-11 23:30:33.188"
"23","organizationFields","a3beb5af67385be4f461683755d65cebeffd056f","Setor","Recursos Humanos","2022-10-11 23:30:33.735"
"285","organizationFields","5c9122bd791892ebb003ad979f8f8afd9198fe83","Data de Vencimento da Fatura","5","2022-10-11 23:30:34.581"
"288","organizationFields","5c9122bd791892ebb003ad979f8f8afd9198fe83","Data de Vencimento da Fatura","20","2022-10-11 23:30:34.928"
"342","organizationFields","2f7c3c18d94c1eb69653d5009a4edf761bc2b367","campo1","2","2022-10-11 23:30:35.37"
"256","personFields","ab45227f5b5c390ebaebfb488b9727bfb453fb62","Dia de Pagamento da Mensalidade","3","2022-10-11 23:30:37.55"
"440","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","Santa Helena","2022-10-18 23:30:50.676"
"495","personFields","928588f0cc6fe68efedc8ce363c5bf3ae456f081","Plano de Saúde","SC Saúde","2023-02-15 03:30:02.584"
"497","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","ansiedade","2023-02-15 03:30:02.635"
"475","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","aromaterapia","2023-02-15 03:30:02.648"
"477","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","literatura","2023-02-15 03:30:02.651"
"516","dealFields","lost_reason","Motivo da perda","[Assinatura] Não se adaptou com psicoterapia online","2023-02-15 03:30:02.825"
"462","dealFields","1f1cfeca8022208f7f4dc1ba8de04fde963f50da","Segmentação","Pesquisa Maya | Com fit cultural","2023-02-15 03:30:02.865"
"491","dealFields","ef0dcc1465a12095b7eb5f47f6f9159b81f327c8","Argumento de Prospecção","LinkedIn 3","2023-02-15 03:30:02.955"
"669","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","musculaçao","2023-05-09 03:30:00.747"
"668","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","produção musical","2023-05-09 03:30:00.747"
"675","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","decoração","2023-05-09 03:30:00.752"
"676","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","cisto de hipófise","2023-05-10 03:30:00.671"
"684","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","estresse","2023-05-10 03:30:00.673"
"698","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","funcional","2023-05-16 03:30:00.774"
"901","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","levantamento de peso","2023-06-11 03:30:01.002"
"898","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","torcicolo espasmódico","2023-06-11 03:30:01.116"
"939","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","desenvolvimento humano","2023-06-14 03:30:00.848"
"940","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","baixa imunidade","2023-06-14 03:30:00.956"
"946","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","dor nas costas","2023-06-15 03:30:00.785"
"947","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","aerobico","2023-06-15 03:30:00.92"
"955","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","aprender tocar teclado","2023-06-16 03:30:01.073"
"961","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","ir ao sítio","2023-06-16 03:30:01.076"
"972","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","doces","2023-06-17 03:30:00.824"
"977","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","anemia","2023-06-17 03:30:00.995"
"1074","personFields","adc72c13ecc17c8de4eee9ef6b0c481c89dabf07","Diagnósticos","síndrome da imunodeficiência adquirida b24","2023-07-26 03:30:01.162"
"1082","personFields","6642a54605954c1d972153c61f7804a5b649f02a","Interesses","beach tenis","2023-07-28 03:30:01.005"
